Location,MMWR_week,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Age_65Plus_percentage,majority_old_people_impacted
IN,53,2073100,0,0,0,0,30794,0.0,0,0,0,455610,0.0,0,0,0,0,20842,434764,4.0,6769,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,1,385321315,16296500,131289480,230084985,0,1980726,2060936.0,2251794,2448571,11458790,325446362,322657346.0,314679506,296331600,74877297,12288179,119068753,193918584,167753.0,1672940,1760600.0,1876082,1921080,2271660,322959379,150377421,773.0,150248032.0,815.6,145533654,855.0,136126991,855.0,30711822,855.0,128009686,657.9,127944466.0,698.2,124802045,744.0,116587950,755.8,26625065,806.2,10944409,43733464,73262179,46050.0,10942686,43688095,70126758,43727.0,10935231,43667971,61944196,39832.0,1662670,12560045,12386549,15698.0,324.8,45603494.0,350.9,29517906.0,461.7,16248604.0,548.4,20361331.0,25249024.0,784112.0,3984.0,2.9738271810891126,1.0
NY,2,359146170,14671800,121982620,211147200,0,1846171,1897958.0,2073726,2254941,10552650,297865553,292729829.0,284971669,268186134,67451549,11027566,109190092,177487964,156720.0,1531161,1597298.0,1698967,1738617,2046376,293072673,135224462,695.2,135094421.0,732.9,130618732,760.0,122140472,760.0,27425713,760.0,114823931,590.3,114757759.0,626.3,111603132,665.3,104214189,675.6,23739237,718.5,9784956,39048428,65923439,43304.0,9783390,39002757,62775366,40818.0,9776608,38984334,55415448,37058.0,1482245,11194506,11048071,14308.0,306.9,43204594.0,330.8,27488046.0,428.4,14914371.0,501.8,19328645.0,24115852.0,742083.0,3948.0,2.9382604859742765,0.0
NY,3,325102325,12916100,108450280,188848145,0,1671171,1692864.0,1849637,2011271,9412320,268306103,260415175.0,253202687,238114809,59711424,9725403,98869731,159563754,143900.0,1379212,1420971.0,1509566,1543669,1811552,260893536,119457846,614.0,119327735.0,646.7,115224844,665.0,107715514,665.0,24091249,665.0,101279368,520.6,101212309.0,552.3,98235531,585.7,91702207,594.4,20833468,630.4,8614358,34328518,58272421,40053.0,8612961,34282712,55301530,37502.0,8606808,34266132,48794652,33849.0,1300339,9820581,9699658,12779.0,280.3,39563210.0,301.3,24820852.0,385.5,13342818.0,447.7,17694966.0,22301393.0,681463.0,3797.0,2.895186923071067,0.0
NY,4,373213655,14801800,123594980,216279950,0,1918485,1935478.0,2114720,2299516,10761260,310649528,299511568.0,290982933,273490185,68174942,11160538,114502392,184817974,165179.0,1596879,1634304.0,1734807,1773002,2068323,300113418,137148671,704.9,137014824.0,743.3,132206471,760.0,123569056,760.0,27559028,760.0,116218787,597.4,116150185.0,633.8,112564310,671.2,105050131,681.0,23806354,720.5,9873502,39304601,66970578,45907.0,9871884,39257541,63390986,43043.0,9864730,39238738,55907056,38814.0,1487769,11222072,11081821,14575.0,328.3,46381765.0,352.8,28831283.0,447.6,15407152.0,517.1,20742365.0,26256675.0,800834.0,4244.0,2.88340468142839,0.0
NY,5,379459950,14834600,124218300,218149350,0,1950592,1949258.0,2129778,2315890,10837870,316624594,302174186.0,293322029,275564943,68454711,11211206,116815410,188425111,169334.0,1627590,1648832.0,1748751,1786453,2076811,302773527,137794943,708.4,137659405.0,746.7,132735903,760.0,124042860,760.0,27603502,760.0,116839006,600.6,116769284.0,637.1,112979225,673.5,105404075,683.4,23837080,721.5,9898870,39419233,67449495,47034.0,9897238,39371563,63665509,44040.0,9889953,39352574,56121103,39636.0,1489594,11234420,11098199,14748.0,335.8,47567913.0,360.5,29331620.0,454.6,15590893.0,522.9,21235129.0,27074359.0,823972.0,4422.0,2.8561301396893137,0.0
NY,6,385400890,14876800,125050600,219872990,0,1981133,1963437.0,2145268,2358282,10916710,322574589,304424410.0,295275037,280040829,68684324,11256771,119461659,191679148,173430.0,1658178,1661111.0,1760395,1815468,2083777,307815188,140276404,721.1,138190131.0,749.6,133174396,760.0,126310671,772.2,27641564,760.0,117432251,603.8,117361522.0,640.4,113372960,676.0,105737259,685.5,23864814,722.3,9922047,39534581,67902807,48274.0,9920410,39486311,63920308,45049.0,9912967,39467111,56315910,40455.0,1491265,11245628,11112825,14976.0,341.6,48528720.0,366.9,29750711.0,460.6,15734756.0,527.1,21630451.0,27723207.0,844642.0,4625.0,2.832559623824429,0.0
NY,7,391514440,14925300,126808720,221426970,0,2012560,1981774.0,2165303,2538137,11018680,329318069,306572096.0,297182288,301059253,68906949,11307752,122744906,195084179,177571.0,1692843,1672829.0,1771765,1951729,2090531,329404339,153862028,790.9,138668526.0,752.1,133572259,760.0,139472240,855.2,27677468,760.0,117938544,606.3,117866561.0,643.2,113721466,678.1,106034089,687.5,23891162,723.1,9943939,39640361,68280153,49403.0,9942277,39591524,64140778,45991.0,9934676,39572078,56485250,41258.0,1492785,11256579,11126509,15168.0,347.4,49505756.0,373.1,30165656.0,466.2,15870896.0,531.0,22009545.0,28379684.0,869831.0,4851.0,2.8143738453171743,0.0
NY,8,402031130,14970800,128771880,222829610,0,2066620,2000399.0,2185652,2606314,11122210,335723022,308630523.0,299055086,307530311,69103292,11359584,125552348,198625770,181615.0,1725765,1684061.0,1782932,1993681,2096487,335762838,156490927,804.6,139115012.0,754.6,133945132,760.0,142355689,871.8,27709342,760.0,118344206,608.4,118271304.0,645.3,114015657,679.8,106286128,689.0,23915242,723.7,9964150,39727282,68577476,50503.0,9962469,39678042,64327299,46932.0,9954783,39658395,56630017,42089.0,1494168,11266690,11138929,15332.0,353.5,50495819.0,379.9,30552413.0,471.6,15988820.0,534.5,22366517.0,29088494.0,896842.0,5009.0,2.766504673406758,0.0
NY,9,412819225,15323700,136338480,230613570,0,2122077,2010463.0,2196651,2676254,11598662,342605601,310010693.0,300276272,314075199,73647459,11383471,128722548,202310305,185480.0,1761146,1691592.0,1790212,2036110,2234350,342653469,160419040,824.6,139470051.0,756.5,134232525,760.0,146173458,894.8,30707497,850.2,121904582,626.6,118581300.0,647.0,114237081,681.1,109721688,711.3,25358698,767.5,9978559,41441335,70408085,51717.0,9976286,39736438,64475652,47767.0,9969121,41371707,58337012,42982.0,1495330,11948638,11898993,15611.0,357.2,51066245.0,383.5,30777797.0,474.6,16071742.0,536.8,22570587.0,29543235.0,905690.0,5181.0,2.809622541198269,0.0
NY,10,423254385,16330100,156064380,250825305,0,2175717,2020280.0,2207373,2743904,12840894,351212593,310929753.0,301075944,322444604,86909528,11730410,132259763,207029222,189344.0,1805389,1696606.0,1794981,2090369,2636700,351233608,166424524,855.5,139711460.0,757.6,134428881,760.0,152092230,932.1,39658157,1121.2,131894703,677.9,118831964.0,648.4000000000001,114415238,682.1,119606784,775.4,29695098,899.0,10315107,46301648,75199751,53192.0,9986392,39784932,64594483,48477.0,10305620,46230956,63025240,44086.0,1604756,13989728,14084430,16055.0,359.1,51407355.0,385.5,30924908.0,476.5,16132354.0,538.6,22701192.0,29792434.0,910898.0,5381.0,3.0338478359769385,1.0
NY,11,433570325,16592800,160183480,256759145,0,2228746,2026439.0,2214103,2810783,13153864,358956753,311622868.0,301679920,329987631,89251487,12230305,135339591,211189563,193385.0,1845198,1700390.0,1798582,2139269,2707751,358960385,171627539,882.1,139890284.0,758.7,134577456,760.0,157212666,964.5,40997425,1161.5,134566821,691.8000000000001,119033279.0,649.4,114559926,683.0,122192237,792.1,30803094,932.6,10807306,47349502,76330581,54329.0,9995110,39825389,64689218,49248.0,10797687,47277838,64070926,44897.0,1771449,14541690,14473455,16368.0,360.3,51650272.0,386.9,31035007.0,477.9,16179571.0,540.0,22796155.0,29965414.0,914741.0,5581.0,3.0338478538631537,1.0
NY,12,444470945,16905000,164231260,263298585,0,2284781,2032928.0,2221194,2881450,13484572,367625702,312301017.0,302275481,338470527,91607978,12610241,138630930,216182294,198286.0,1889758,1704089.0,1802131,2194260,2779244,367589656,177291799,911.3000000000001,140059056.0,759.6,134719587,760.0,162804867,999.9,42218388,1197.9,137556541,707.0,119217016.0,650.6,114689592,683.8000000000001,125099641,811.0,31956698,967.8,11178407,48194222,78103058,55664.0,10003545,39859429,64775631,50016.0,11168566,48122006,65762190,45980.0,1862878,15010992,15065844,16852.0,361.6,51897275.0,388.3,31151589.0,479.3,16229940.0,541.3,22889952.0,30143473.0,918583.0,5769.0,3.0338478030324345,1.0
NY,13,456898625,17708500,166541580,265213725,0,2348665,2039715.0,2228609,2962015,13861592,378642659,312966885.0,302877589,349315584,94650763,12975729,141839916,220219690,203452.0,1946393,1707724.0,1805722,2264569,2871557,378543893,182861643,939.9,140217498.0,760.0,134855798,760.0,168305779,1034.8,43223685,1227.9,142908780,734.6,119377545.0,651.4,114810294,684.4,130377219,845.3,33956931,1028.2,11533628,50051162,81241729,57043.0,10011695,39893362,64853370,50890.0,11523558,49978205,68827442,47109.0,1938985,15895223,16105304,17285.0,362.9,52125359.0,389.7,31260601.0,480.8,16277956.0,542.4,22976553.0,30306750.0,922329.0,5995.0,3.033844104914958,1.0
NY,14,470782435,19900900,171067880,272321405,0,2420033,2050728.0,2240641,3052023,14282814,392135795,314327475.0,304183548,362036709,98411370,13876964,147294206,227336952,210705.0,2015751,1715146.0,1813507,2347038,2985651,391983691,189140867,972.3,140406869.0,760.0,135023932,760.0,174165371,1071.8,44103998,1253.3,149895543,770.4,119613255.0,652.7,115014222,685.7,136989795,888.3,36396463,1102.3,12421896,52841378,84547893,59093.0,10020532,39963584,64977258,51855.0,12360547,52637952,71941682,48693.0,2074016,17192142,17112262,17906.0,364.1,52397051.0,391.0,31415850.0,481.9,16361357.0,543.4000000000001,23086064.0,30490861.0,926092.0,6226.0,3.0338459845044983,1.0
NY,15,484911515,21559250,176010880,279789285,0,2492662,2066214.0,2257562,3143621,14711470,404886939,316035833.0,305843194,375044157,101329346,15190177,151803869,234248365,216312.0,2081300,1724468.0,1823402,2431363,3074176,404709454,195745161,1006.2,140606207.0,760.0,135203532,760.0,180860885,1114.1,44854768,1274.6,155936668,801.5,119872887.0,654.1,115246948,687.1,143272728,928.9,37945385,1149.3,13721752,54848445,87280666,60479.0,10029218,40048057,65116035,52630.0,13710209,54773920,74737717,49946.0,2266190,17961129,17699498,18429.0,365.3,52670698.0,392.3,31587285.0,483.2,16461586.0,544.2,23199018.0,30671269.0,929558.0,6456.0,3.033846288430581,1.0
NY,16,498300745,21811450,181389580,287488945,0,2561488,2079921.0,2272537,3230421,15117668,415977333,317526849.0,307293446,385786794,103461162,15479314,156325509,240511907,221616.0,2138310,1732604.0,1832047,2501005,3138853,415782889,200858326,1032.5,140789000.0,760.0,135367845,760.0,185715635,1144.5,45392766,1289.3,160856105,826.9,120090745.0,655.2,115444089,688.3,148130775,960.3,38861105,1177.0,13968401,56990560,89809953,61800.0,10036429,40117875,65235412,53342.0,13956659,56915259,77206922,50978.0,2298503,18462738,18080943,18780.0,366.4,52908347.0,393.3,31736701.0,484.0,16547732.0,544.9,23295888.0,30833704.0,932041.0,6643.0,3.033844149681133,1.0
NY,17,510659345,22013050,186473280,294506875,0,2625017,2090439.0,2284031,3310541,15492626,425854026,318921693.0,308647601,395353180,105316336,15604911,160250673,246310877,226950.0,2189078,1740215.0,1840121,2563024,3195134,425650745,204767219,1052.6,140964632.0,760.0,135524841,760.0,189419723,1167.6,45905627,1303.5,165745505,852.1,120295741.0,656.4,115628443,689.2,152939144,991.5,39574144,1198.5,14064155,58974356,92618205,63315.0,10043780,40182023,65347365,54203.0,14052284,58898295,79935414,52156.0,2317140,18849838,18387816,19208.0,367.4,53132095.0,394.5,31876252.0,485.2,16627923.0,545.7,23387339.0,30984851.0,934570.0,6792.0,3.033847544687545,1.0
NY,18,522158445,22718300,190871840,300786645,0,2684127,2101941.0,2296599,3385086,15841482,435127194,320134495.0,309824678,404247111,107048282,15837656,163611004,251956659,232051.0,2236749,1746834.0,1847139,2620684,3247680,434919664,207995949,1069.1,141119194.0,760.0,135663337,760.0,192482462,1186.7,46412467,1317.7,171053228,879.5,120478803.0,657.3,115793247,690.5,158053823,1024.5,40300024,1220.7,14291325,60798246,95873320,64826.0,10051107,40241307,65444727,55021.0,14279294,60721239,82999078,53205.0,2360943,19196455,18722870,19614.0,368.40000000000003,53327458.0,395.3,31995090.0,485.9,16695395.0,546.5,23468844.0,31113268.0,936753.0,6978.0,3.0338457898540736,1.0
NY,19,531215625,23241800,194566820,305496065,0,2730687,2111127.0,2683012,3443804,16116270,443329083,321231439.0,363816830,412019346,108372166,16172739,166547976,256848852,237456.0,2278910,1752821.0,2169033,2671069,3287844,443124614,210489517,1082.0,141264253.0,760.0,165638971,937.9,194825204,1201.1,46733884,1326.3,176231989,905.9,120649714.0,658.4,140244482,836.2,162974205,1056.5,40872770,1238.0,14621554,62503753,99014711,66421.0,12053113,49981043,78151158,58075.0,14609316,62425789,85883662,54423.0,2411802,19435711,19005119,19993.0,369.2,53503102.0,396.1,32100394.0,486.7,16754689.0,547.0,23540234.0,31232877.0,938445.0,7205.0,3.0338471312849653,1.0
NY,20,478457140,21597900,179130500,277728740,0,2459483,1786803.0,2852508,3101776,14515667,405456601,277451625.0,396593713,377706049,98541322,15106076,154102408,236054149,193968.0,2084228,1513932.0,2364445,2448621,2989591,405250635,194745190,1001.1,123126013.0,665.0,189978823,1091.9,180471362,1118.3,43358081,1238.2,164379527,845.0,105144477.0,573.7,160298318,955.5999999999999,152680965,989.8,38129281,1156.8,13697981,58756066,91872551,52929.0,13695878,58750314,87802560,49566.0,13686871,58729696,80219079,45319.0,2266845,18143116,17701897,17423.0,320.79999999999995,46422016.0,345.2,27862870.0,423.7,14529583.0,476.1,20457166.0,26909630.0,819997.0,4753.0,3.0338489671196047,1.0
NY,21,485938520,21829800,181493660,282615060,0,2497939,1798474.0,2897110,3150278,14742634,412534830,278492559.0,403618592,383868194,99646702,15619621,156698746,240017357,199106.0,2120613,1519612.0,2406327,2488568,3023128,412320327,197680528,1016.1,123282167.0,665.0,192894959,1108.4,182668686,1131.8,43609042,1244.8,167496867,861.2,105308854.0,574.6,163399656,974.3,155654758,1009.1,38516203,1168.6,14055954,60044088,93342493,54332.0,14053765,60038245,89256843,50803.0,14044541,60016948,81546801,46468.0,2305689,18335727,17856986,17801.0,321.7,46591696.0,345.9,27960921.0,424.40000000000003,14582373.0,476.69999999999993,20524528.0,27047683.0,821441.0,4902.0,3.033847573968822,1.0
NY,22,490969930,22005800,182950580,286013550,0,2523804,1808373.0,2927103,3182892,14895294,417817655,279399890.0,408825236,388543866,100592314,15898027,158485547,243230918,203163.0,2147769,1524563.0,2437369,2518881,3051818,417603115,199737039,1026.8,123420707.0,665.0,194931899,1119.7,184301629,1141.8,43801532,1249.7,169731610,872.5,105450034.0,575.4,165618457,987.4,157770791,1022.6,38833690,1178.2,14308158,60976115,94391997,55340.0,14305955,60970224,90290592,51686.0,14296569,60948440,82478517,47265.0,2333183,18493339,17989135,18033.0,322.5,46730479.0,346.5,28038557.0,424.90000000000003,14623710.0,476.9,20578060.0,27193336.0,822675.0,5048.0,3.0338505659603228,1.0
NY,23,495227010,22105600,184388000,288733410,0,2545688,1816805.0,2952487,3210493,15024425,422078051,280077449.0,413018212,391835585,101172493,16114892,159718128,246037219,207812.0,2169669,1528261.0,2462366,2540219,3069419,421869941,201363302,1035.0,123541318.0,665.0,196542004,1128.7,185585284,1149.3,43952255,1253.4,172076636,884.5,105568590.0,576.2,167948094,1001.4000000000001,159541966,1034.4,39072088,1185.2,14516894,61664339,95838864,56539.0,14514663,61658380,91722331,52720.0,14505150,61636033,83352580,48203.0,2356156,18602739,18094886,18307.0,323.3,46838308.0,346.8,28097739.0,425.3,14655320.0,477.40000000000003,20619472.0,27311573.0,823819.0,5240.0,3.0338460335594375,1.0
NY,24,402978600,18306700,151887960,232783940,0,2071491,1303203.0,2402513,2612460,12225756,346855949,200575891.0,340328442,322833805,83297965,13482958,131998232,201214666,160093.0,1782995,1094455.0,2028999,2092889,2527132,346556235,167718993,862.2,88331623.0,475.0,164260804,948.2,155248526,967.7,37097242,1067.9,144881535,744.6999999999999,75494872.0,412.0,141919236,846.3,134749531,873.6,33215368,1007.8,12237986,52316058,80284502,42989.0,12236186,52311498,77331389,40163.0,12228523,52293237,70190911,36860.0,2005217,15832289,15363607,14255.0,231.5,33536065.0,248.0,20112485.0,304.0,10489985.0,341.1,14758626.0,19601001.0,589071.0,3854.0,3.033847454926887,1.0
NY,25,214175730,10687200,85216900,118271630,0,1100960,262171.0,1276892,1388476,6497759,189768977,40223091.0,188442411,179791445,46581439,7918264,74816577,106974321,59815.0,975496,219480.0,1123472,1165565,1413210,189308463,98316114,505.4,17685500.0,95.0,97614871,575.6,92892155,594.4,23185502,691.8,86633697,445.3,15117871.0,82.5,86035826,513.0,82363190,533.8,21110456,640.4,7386911,32735874,46496439,14473.0,7385989,32734186,45901842,13809.0,7382286,32724879,42242981,13044.0,1272529,10135506,9696610,5811.0,46.4,6724736.0,49.7,4031573.0,60.9,2102745.0,68.3,2958165.0,3941402.0,118004.0,804.0,3.0338446844560774,1.0
NY,26,216199070,10690500,86082180,119426390,0,1111361,264587.0,1288955,1401591,6559144,192929717,40316420.0,191580556,182424216,46897130,8064049,75738776,109064465,62427.0,991745,219989.0,1142182,1182632,1422787,192486321,99424295,511.1,17703906.0,95.0,98708979,582.0,93798344,600.1,23286077,694.9,88730721,456.1,15134802.0,82.6,88129920,525.3,84145403,545.5,21305909,646.4,7526580,33379766,47808976,15399.0,7525644,33378004,47211550,14722.0,7521830,33367899,43241777,13897.0,1286910,10215020,9797875,6104.0,46.6,6754897.0,49.9,4041594.0,61.0,2107177.0,68.4,2965948.0,3973063.0,118387.0,837.0,3.0338446876760385,1.0
NY,27,217659640,10691400,86695060,120273180,0,1118867,265603.0,1297662,1411059,6603457,194944155,40379489.0,193578067,184051323,47100274,8186522,76272884,110418026,66723.0,1002101,220333.0,1154089,1193180,1428948,194518036,100361922,515.8,17716471.0,95.0,99635553,587.5,94559901,604.8,23371206,697.4,89867618,462.0,15146493.0,82.6,89264714,532.1,85078505,551.6,21413976,649.7,7643236,33697416,48509944,17022.0,7642288,33695593,47910502,16331.0,7638400,33685099,43739565,15441.0,1297686,10259798,9849862,6630.0,46.7,6765452.0,49.9,4046741.0,61.0,2109765.0,68.4,2969872.0,3985743.0,118474.0,849.0,3.0338454111198567,1.0
NY,28,219749400,10693400,87285220,121770780,0,1129610,267232.0,1310122,1424607,6666861,196769530,40459118.0,195385531,185532171,47298184,8294660,76754570,111651728,68572.0,1011483,220768.0,1164866,1202782,1434954,196342745,101224295,520.5,17733041.0,95.0,100486085,592.5,95262101,609.6,23455410,699.9,90850015,467.1,15161366.0,82.7,90244872,538.0,85884575,556.9,21509452,652.6,7746263,33962972,49123133,17647.0,7745296,33961034,48521605,16937.0,7741338,33950254,44176994,15989.0,1307101,10297988,9897498,6865.0,46.8,6778347.0,50.0,4053013.0,61.1,2112814.0,68.4,2974600.0,4000087.0,118609.0,895.0,3.033847191391649,1.0
NY,29,221473930,10694500,88018800,122760630,0,1138475,268545.0,1320402,1435787,6719178,198561141,40552095.0,197159094,186983072,47501696,8388715,77217361,112884558,70507.0,1020694,221275.0,1175439,1212188,1441127,198136799,102129034,524.9,17748434.0,95.0,101380473,597.8,95998916,614.2,23539592,702.3,91736207,471.5,15176630.0,82.8,91129144,543.3,86606572,561.4,21600896,655.3,7836120,34190683,49691154,18250.0,7835149,34188673,49087808,17514.0,7831079,34177571,44581399,16523.0,1315699,10333389,9944704,7104.0,46.9,6792392.0,50.0,4060504.0,61.1,2116568.0,68.5,2979903.0,4014585.0,118729.0,924.0,3.033846015194655,1.0
NY,30,223969130,10696300,88956820,124316010,0,1151301,270172.0,1335278,1451963,6794882,200459101,40648844.0,199034576,188543839,47735138,8483012,77712793,114190938,72052.0,1030450,221803.0,1186620,1222306,1448211,200031210,103175644,530.4,17765561.0,95.0,102417136,603.9,96864037,619.7,23646348,705.4,92581625,475.8,15192379.0,82.9,91968923,548.3,87305992,566.2,21699794,658.3,7927250,34415630,50219716,18812.0,7926266,34409814,49614737,18049.0,7922071,34398409,44968466,16993.0,1324812,10372104,9995559,7306.0,46.9,6806971.0,50.1,4068290.0,61.2,2120578.0,68.5,2985276.0,4029479.0,118852.0,892.0,3.033847566403459,1.0
NY,31,226425090,10696900,89756980,125966610,0,1163928,271357.0,1349920,1467885,6869393,202550830,40730014.0,201104647,190264362,47953095,8581756,78226719,115667753,74263.0,1041202,222246.0,1198962,1233460,1454823,202116461,104438847,536.8,17778368.0,95.0,103671540,611.2,97909712,626.4,23753780,708.6,93415393,480.2,15204476.0,83.0,92796988,553.3,87996505,570.5,21786866,661.0,8022016,34618206,50755383,19517.0,8021019,34608621,50148559,18731.0,8016692,34596871,45365300,17588.0,1333231,10406793,10039275,7554.0,47.0,6819250.0,50.2,4074378.0,61.2,2123720.0,68.6,2989741.0,4042894.0,118956.0,922.0,3.0338479715300104,1.0
NY,32,229371850,10701700,90788740,127872810,0,1179075,272927.0,1367489,1486989,6958787,204770891,40772980.0,203310922,192052297,48150541,8683766,78735978,117274350,76450.0,1052613,222480.0,1212115,1245050,1460813,204338920,105887626,544.3,17787143.0,95.0,105114608,619.8,99071671,634.0,23859537,711.8,94221888,484.4,15215296.0,83.0,93599487,558.1,88662813,574.8,21864878,663.3,8119886,34790604,51290810,20239.0,8118873,34778456,50682652,19447.0,8114432,34766324,45763785,18217.0,1341718,10433869,10081492,7786.0,47.0,6826514.0,50.2,4077793.0,61.2,2125520.0,68.6,2992404.0,4050924.0,119024.0,955.0,3.0338452604362742,1.0
NY,33,233629980,10702600,92012680,130903400,1500,1200964,273826.0,1392874,1514594,7087972,207030241,40818634.0,205554932,193874411,48372104,8775227,79258454,118917775,78384.0,1064228,222729.0,1225496,1256862,1467535,206597274,107235809,551.3,17797918.0,95.0,106456462,627.8,100146849,640.8,23960921,714.9,95124791,489.0,15224206.0,83.1,94497948,563.3,89407371,579.6,21951796,666.0,8219643,34968341,51915596,20819.0,8218603,34953391,51305896,19997.0,8213993,34940957,46233648,18716.0,1351756,10461049,10130979,7999.0,47.1,6834183.0,50.2,4081102.0,61.3,2127197.0,68.6,2995067.0,4060097.0,119089.0,976.0,3.0338452282536683,1.0
NY,34,238665430,10705000,93524660,134424570,0,1226846,275131.0,1422894,1547239,7240746,209460581,40879467.0,207965131,195881500,48666421,8868630,79819248,120690894,81300.0,1076720,223061.0,1239865,1269874,1476465,209033678,108550074,558.0,17812210.0,95.0,107762372,635.5,101230248,647.8,24079819,718.4,96148126,494.3,15235922.0,83.1,95516409,569.4,90248439,585.1,22046818,668.8,8314722,35163214,52647953,21755.0,8313648,35145553,52036220,20903.0,8308892,35132756,46787188,19522.0,1359620,10492515,10186409,8260.0,47.2,6844425.0,50.3,4085410.0,61.3,2129349.0,68.6,2998490.0,4073402.0,119220.0,1019.0,3.033847842982538,1.0
NY,35,243363560,10705800,95007780,137636280,0,1250998,276074.0,1450905,1577696,7383278,212129256,40934742.0,210612343,198059864,48959631,8956742,80383093,122703719,85031.0,1090439,223363.0,1255646,1283997,1485359,211709578,109902353,565.0,17826097.0,95.0,109105296,643.4,102357499,655.0,24197163,722.0,97372568,500.5,15246296.0,83.2,96736062,576.7,91217929,591.3,22145434,671.9,8400450,35401105,53547555,22898.0,8399354,35380766,52933826,22000.0,8394475,35367533,47435319,20491.0,1365463,10527007,10244412,8537.0,47.2,6853406.0,50.3,4089384.0,61.3,2131350.0,68.7,3001627.0,4086529.0,119315.0,1075.0,3.0338469736389455,1.0
NY,36,246996170,10708900,95560080,140712790,0,1269671,278588.0,1472562,1601245,7493485,214660141,40961800.0,213128290,200132717,49212041,9028898,80985274,124557111,87977.0,1103449,223511.0,1270646,1297435,1493017,214246791,111188846,571.8,17833586.0,95.0,110385051,651.0,103433747,662.1,24299463,725.0,98546072,506.4,15251884.0,83.2,97906169,583.9,92149128,597.5,22232367,674.5,8470889,35693894,54356833,23818.0,8469778,35671833,53741557,22863.0,8464779,35658261,48004676,21279.0,1370282,10562477,10290791,8801.0,47.2,6856930.0,50.3,4091074.0,61.3,2132252.0,68.7,3003051.0,4092781.0,119370.0,1099.0,3.0338466381887623,1.0
NY,37,252128610,10883000,96562700,144664410,0,1296054,284918.0,1503160,1634519,7649190,217321694,41112915.0,215770676,202379665,49508340,9114944,81614123,126500694,90775.0,1117130,224335.0,1286400,1312000,1502006,216912913,112509757,578.4,17851982.0,95.0,111698367,658.8,104563569,669.2,24402317,728.1,99737487,512.8,15271734.0,83.3,99092193,590.7,93126702,603.8,22320070,677.2,8554876,35979030,55177384,24578.0,8553752,35954754,54559951,23559.0,8548642,35940728,48615268,21892.0,1375799,10597097,10338091,9062.0,47.3,6872507.0,50.4,4100945.0,61.4,2138819.0,68.8,3010151.0,4105450.0,119425.0,1150.0,3.0338445129253677,1.0
NY,38,256467670,11162800,97307860,147977510,0,1318359,288471.0,1529031,1662648,7780838,219995979,41331107.0,218428962,204710689,49867397,9206901,82252233,128441925,93616.0,1130877,225526.0,1302249,1327112,1512901,219587371,113749202,584.6,17872795.0,95.0,112932212,665.9,105659028,676.3,24513944,731.3,100947604,519.0,15295569.0,83.5,100296886,598.0,94147473,610.4,22413522,680.0,8643781,36253290,56021792,25327.0,8642633,36227190,55402552,24266.0,8637425,36212780,49274537,22494.0,1381954,10633580,10388653,9299.0,47.4,6894911.0,50.4,4115914.0,61.6,2148732.0,69.0,3017472.0,4124276.0,119468.0,1250.0,3.033847502104261,1.0
